Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,18094205.44,0.03,833900.1941747572,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,72376821.75,0.12,833900.1941747572,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,60314018.12,0.1,833900.1941747572,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,60314018.12,0.1,833900.1941747572,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,36188410.87,0.06,833900.1941747572,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,72376821.75,0.12,833900.1941747572,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,66345419.94,0.11,833900.1941747572,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,668.6924316724393,445.79532260739757,530.7293702143673,353.8182408494954,341837147.46,0.14,4885744.3,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,96502429.0,0.16,833900.1941747572,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,60314018.12,0.1,833900.1941747572,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,12062803.62,0.02,833900.1941747572,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,90471027.19,0.15,833900.1941747572,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,108565232.62,0.18,833900.1941747572,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,60314018.12,0.1,833900.1941747572,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,12062803.62,0.02,833900.1941747572,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,30157009.06,0.05,833900.1941747572,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,42219812.69,0.07,833900.1941747572,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,102533830.81,0.17,833900.1941747572,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,84439625.37,0.14,833900.1941747572,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,120628036.25,0.2,833900.1941747572,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,668.6924316724393,445.79532260739757,530.7293702143673,353.8182408494954,48833878.21,0.02,4885744.3,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,36188410.87,0.06,833900.1941747572,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,114596634.43,0.19,833900.1941747572,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,96502429.0,0.16,833900.1941747572,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,967.8725327885213,645.2469765220646,767.9899334475256,511.9954417321418,96502429.0,0.16,833900.1941747572,tons/km2
