Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,27132480.77,0.05,814253.4757281553,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,10852992.31,0.02,814253.4757281553,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,70544449.99,0.13,814253.4757281553,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,75970946.15,0.14,814253.4757281553,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,16279488.46,0.03,814253.4757281553,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,81397442.3,0.15,814253.4757281553,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,70544449.99,0.13,814253.4757281553,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,637.888198757764,424.75454449773713,468.10747747682865,311.2281553398058,112000194.26,0.05,4864343.5,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,97676930.76,0.18,814253.4757281553,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,59691457.69,0.11,814253.4757281553,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,27132480.77,0.05,814253.4757281553,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,43411969.23,0.08,814253.4757281553,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,75970946.15,0.14,814253.4757281553,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,97676930.76,0.18,814253.4757281553,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,27132480.77,0.05,814253.4757281553,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,86823938.45,0.16,814253.4757281553,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,48838465.38,0.09,814253.4757281553,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,70544449.99,0.13,814253.4757281553,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,86823938.45,0.16,814253.4757281553,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,65117953.84,0.12,814253.4757281553,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,637.888198757764,424.75454449773713,468.10747747682865,311.2281553398058,179200310.82,0.08,4864343.5,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,32558976.92,0.06,814253.4757281553,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,65117953.84,0.12,814253.4757281553,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,16279488.46,0.03,814253.4757281553,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,21705984.61,0.04,814253.4757281553,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,43411969.23,0.08,814253.4757281553,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,103103426.91,0.19,814253.4757281553,tons/km2
Jayco Construction,-89.658883,39.758174,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,5426496.15,0.01,814253.4757281553,tons/km2
Jersey County Grain Company,-90.667537,39.16925,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,65117953.84,0.12,814253.4757281553,tons/km2
K T Richards Construction,-87.978648,41.44505,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,27132480.77,0.05,814253.4757281553,tons/km2
Kitchen Seed Co Inc,-90.886303,39.622511,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,16279488.46,0.03,814253.4757281553,tons/km2
Koehl Brothers Inc,-88.557724,40.891579,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,37985473.07,0.07,814253.4757281553,tons/km2
Legend Exterior & Construction,-88.085602,41.851961,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,10852992.31,0.02,814253.4757281553,tons/km2
Lincolnland Agri-Energy,-87.759567,39.002704,OhioR,637.888198757764,424.75454449773713,468.10747747682865,311.2281553398058,201600349.67,0.09,4864343.5,tons/km2
Lumber 1 Construction,-87.816836,41.840134,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,5426496.15,0.01,814253.4757281553,tons/km2
Midwest Ingredients Inc,-89.759969,40.788053,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,75970946.15,0.14,814253.4757281553,tons/km2
Monica Elevator CO,-89.759969,40.788053,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,103103426.91,0.19,814253.4757281553,tons/km2
Northern Grain Marketing,-89.528673,41.404133,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,43411969.23,0.08,814253.4757281553,tons/km2
P&K Quality Construction,-89.277259,39.545839,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,5426496.15,0.01,814253.4757281553,tons/km2
Path Construction Co Inc,-87.816836,41.840134,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,43411969.23,0.08,814253.4757281553,tons/km2
Prentice Farmers Elevator,-90.247407,39.973553,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,21705984.61,0.04,814253.4757281553,tons/km2
"R.A. James Construction, Inc.",-87.816836,41.840134,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,43411969.23,0.08,814253.4757281553,tons/km2
Reyes Group Limited,-87.816836,41.840134,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,43411969.23,0.08,814253.4757281553,tons/km2
Roanoke Farmers Association,-89.211128,40.788226,MissppRN,923.3188720173536,615.010498687664,676.0607966457023,451.36260623229464,27132480.77,0.05,814253.4757281553,tons/km2
