Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,5223409.56,0.01,807781.4660194175,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,41787276.5,0.08,807781.4660194175,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,52234095.63,0.1,807781.4660194175,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,20893638.25,0.04,807781.4660194175,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,52234095.63,0.1,807781.4660194175,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,20893638.25,0.04,807781.4660194175,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,83574553.01,0.16,807781.4660194175,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,626.0707006369427,417.8003521225163,445.3210902988098,296.8814076797312,172752159.46,0.08,4836087.5,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,94021372.13,0.18,807781.4660194175,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,62680914.76,0.12,807781.4660194175,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,88797962.57,0.17,807781.4660194175,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,88797962.57,0.17,807781.4660194175,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,15670228.69,0.03,807781.4660194175,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,31340457.38,0.06,807781.4660194175,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,31340457.38,0.06,807781.4660194175,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,57457505.19,0.11,807781.4660194175,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,73127733.88,0.14,807781.4660194175,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,47010686.07,0.09,807781.4660194175,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,36563866.94,0.07,807781.4660194175,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,62680914.76,0.12,807781.4660194175,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,626.0707006369427,417.8003521225163,445.3210902988098,296.8814076797312,410286378.71,0.19,4836087.5,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,26117047.81,0.05,807781.4660194175,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,57457505.19,0.11,807781.4660194175,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,52234095.63,0.1,807781.4660194175,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,83574553.01,0.16,807781.4660194175,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,62680914.76,0.12,807781.4660194175,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,88797962.57,0.17,807781.4660194175,tons/km2
Jayco Construction,-89.658883,39.758174,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,94021372.13,0.18,807781.4660194175,tons/km2
Jersey County Grain Company,-90.667537,39.16925,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,41787276.5,0.08,807781.4660194175,tons/km2
K T Richards Construction,-87.978648,41.44505,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,94021372.13,0.18,807781.4660194175,tons/km2
Kitchen Seed Co Inc,-90.886303,39.622511,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,104468191.26,0.2,807781.4660194175,tons/km2
Koehl Brothers Inc,-88.557724,40.891579,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,26117047.81,0.05,807781.4660194175,tons/km2
Legend Exterior & Construction,-88.085602,41.851961,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,78351143.44,0.15,807781.4660194175,tons/km2
Lincolnland Agri-Energy,-87.759567,39.002704,OhioR,626.0707006369427,417.8003521225163,445.3210902988098,296.8814076797312,215940199.32,0.1,4836087.5,tons/km2
Lumber 1 Construction,-87.816836,41.840134,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,26117047.81,0.05,807781.4660194175,tons/km2
Midwest Ingredients Inc,-89.759969,40.788053,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,104468191.26,0.2,807781.4660194175,tons/km2
Monica Elevator CO,-89.759969,40.788053,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,99244781.7,0.19,807781.4660194175,tons/km2
Northern Grain Marketing,-89.528673,41.404133,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,83574553.01,0.16,807781.4660194175,tons/km2
P&K Quality Construction,-89.277259,39.545839,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,73127733.88,0.14,807781.4660194175,tons/km2
Path Construction Co Inc,-87.816836,41.840134,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,88797962.57,0.17,807781.4660194175,tons/km2
Prentice Farmers Elevator,-90.247407,39.973553,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,26117047.81,0.05,807781.4660194175,tons/km2
"R.A. James Construction, Inc.",-87.816836,41.840134,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,47010686.07,0.09,807781.4660194175,tons/km2
Reyes Group Limited,-87.816836,41.840134,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,52234095.63,0.1,807781.4660194175,tons/km2
Roanoke Farmers Association,-89.211128,40.788226,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,67904324.32,0.13,807781.4660194175,tons/km2
Robert P Johnson Grain Company,-90.201473,39.715563,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,62680914.76,0.12,807781.4660194175,tons/km2
Rock River Lumber & Grain Company,-89.9141,41.756286,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,47010686.07,0.09,807781.4660194175,tons/km2
Shore Sales CO Inc,-88.199166,40.140104,OhioR,626.0707006369427,417.8003521225163,445.3210902988098,296.8814076797312,323910298.98,0.15,4836087.5,tons/km2
Siemer Milling Company,-88.589866,39.059805,OhioR,626.0707006369427,417.8003521225163,445.3210902988098,296.8814076797312,215940199.32,0.1,4836087.5,tons/km2
Stanford Grain Company,-88.847333,40.490883,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,20893638.25,0.04,807781.4660194175,tons/km2
Top Ag Cooperative,-89.435552,38.88684,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,52234095.63,0.1,807781.4660194175,tons/km2
Top Flight Grain,-88.591112,40.010348,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,67904324.32,0.13,807781.4660194175,tons/km2
Tremont Cooperative Grain Company,-89.513424,40.507537,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,73127733.88,0.14,807781.4660194175,tons/km2
Tri Central Cooperative - Main Ofc,-87.824344,40.747251,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,67904324.32,0.13,807781.4660194175,tons/km2
Twomey Company,-90.615017,40.848824,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,99244781.7,0.19,807781.4660194175,tons/km2
Union Iron Works Inc,-88.961566,39.859997,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,20893638.25,0.04,807781.4660194175,tons/km2
US NATIONAL CONSTRUCTION,-87.816836,41.840134,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,67904324.32,0.13,807781.4660194175,tons/km2
Wesemann Feeds,-88.77032,41.893537,MissppRN,907.3258928571429,604.6894865525672,644.5067567567568,430.0237467018469,88797962.57,0.17,807781.4660194175,tons/km2
