Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,108737032.42,0.18,835298.3689320388,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,54368516.21,0.09,835298.3689320388,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,108737032.42,0.18,835298.3689320388,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,6040946.25,0.01,835298.3689320388,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,66450408.7,0.11,835298.3689320388,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,48327569.96,0.08,835298.3689320388,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,12081892.49,0.02,835298.3689320388,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,670.1437908496732,445.79338931688505,530.7290387711113,353.8184841169606,24186129.63,0.01,4836053.9,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,108737032.42,0.18,835298.3689320388,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,24163784.98,0.04,835298.3689320388,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,24163784.98,0.04,835298.3689320388,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,72491354.95,0.12,835298.3689320388,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,90614193.68,0.15,835298.3689320388,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,968.1942604856512,645.2122905027933,767.4307692307692,511.9954543541395,96655139.93,0.16,835298.3689320388,tons/km2
