Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,1182.1026785714287,788.2372881355932,1002.620320855615,668.714064068632,71395377.81,0.09,871337.6310679612,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,1182.1026785714287,788.2372881355932,1002.620320855615,668.714064068632,103126656.84,0.13,871337.6310679612,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,1182.1026785714287,788.2372881355932,1002.620320855615,668.714064068632,23798459.27,0.03,871337.6310679612,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,1182.1026785714287,788.2372881355932,1002.620320855615,668.714064068632,118992296.35,0.15,871337.6310679612,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,1182.1026785714287,788.2372881355932,1002.620320855615,668.714064068632,150723575.38,0.19,871337.6310679612,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,1182.1026785714287,788.2372881355932,1002.620320855615,668.714064068632,118992296.35,0.15,871337.6310679612,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,1182.1026785714287,788.2372881355932,1002.620320855615,668.714064068632,87261017.32,0.11,871337.6310679612,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,815.2887323943662,544.5335094797729,693.7027027027027,462.3503231348403,534450760.68,0.18,4720696.5,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,1182.1026785714287,788.2372881355932,1002.620320855615,668.714064068632,134857935.86,0.17,871337.6310679612,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,1182.1026785714287,788.2372881355932,1002.620320855615,668.714064068632,150723575.38,0.19,871337.6310679612,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,1182.1026785714287,788.2372881355932,1002.620320855615,668.714064068632,31731279.03,0.04,871337.6310679612,tons/km2
