Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,26314510.94,0.04,755035.3980582524,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,85522160.55,0.13,755035.3980582524,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,78943532.82,0.12,755035.3980582524,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,59207649.61,0.09,755035.3980582524,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,85522160.55,0.13,755035.3980582524,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,59207649.61,0.09,755035.3980582524,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,98679416.02,0.15,755035.3980582524,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,4042.4171138719407,2694.946970253888,17.62678946489617,11.751192976597448,542539890.25,0.07,4581566.6,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,105258043.76,0.16,755035.3980582524,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,105258043.76,0.16,755035.3980582524,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,39471766.41,0.06,755035.3980582524,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,98679416.02,0.15,755035.3980582524,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,39471766.41,0.06,755035.3980582524,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,26314510.94,0.04,755035.3980582524,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,19735883.2,0.03,755035.3980582524,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,105258043.76,0.16,755035.3980582524,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,32893138.67,0.05,755035.3980582524,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,46050394.14,0.07,755035.3980582524,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,98679416.02,0.15,755035.3980582524,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,32893138.67,0.05,755035.3980582524,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,4042.4171138719407,2694.946970253888,17.62678946489617,11.751192976597448,1472608273.54,0.19,4581566.6,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,92100788.29,0.14,755035.3980582524,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,19735883.2,0.03,755035.3980582524,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,118415299.23,0.18,755035.3980582524,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,46050394.14,0.07,755035.3980582524,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,98679416.02,0.15,755035.3980582524,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,124993926.96,0.19,755035.3980582524,tons/km2
Jayco Construction,-89.658883,39.758174,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,72364905.08,0.11,755035.3980582524,tons/km2
Jersey County Grain Company,-90.667537,39.16925,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,65786277.35,0.1,755035.3980582524,tons/km2
K T Richards Construction,-87.978648,41.44505,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,92100788.29,0.14,755035.3980582524,tons/km2
Kitchen Seed Co Inc,-90.886303,39.622511,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,6578627.73,0.01,755035.3980582524,tons/km2
Koehl Brothers Inc,-88.557724,40.891579,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,124993926.96,0.19,755035.3980582524,tons/km2
Legend Exterior & Construction,-88.085602,41.851961,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,85522160.55,0.13,755035.3980582524,tons/km2
Lincolnland Agri-Energy,-87.759567,39.002704,OhioR,4042.4171138719407,2694.946970253888,17.62678946489617,11.751192976597448,387528493.04,0.05,4581566.6,tons/km2
Lumber 1 Construction,-87.816836,41.840134,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,85522160.55,0.13,755035.3980582524,tons/km2
Midwest Ingredients Inc,-89.759969,40.788053,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,32893138.67,0.05,755035.3980582524,tons/km2
Monica Elevator CO,-89.759969,40.788053,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,13157255.47,0.02,755035.3980582524,tons/km2
Northern Grain Marketing,-89.528673,41.404133,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,85522160.55,0.13,755035.3980582524,tons/km2
P&K Quality Construction,-89.277259,39.545839,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,19735883.2,0.03,755035.3980582524,tons/km2
Path Construction Co Inc,-87.816836,41.840134,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,32893138.67,0.05,755035.3980582524,tons/km2
Prentice Farmers Elevator,-90.247407,39.973553,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,78943532.82,0.12,755035.3980582524,tons/km2
"R.A. James Construction, Inc.",-87.816836,41.840134,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,26314510.94,0.04,755035.3980582524,tons/km2
Reyes Group Limited,-87.816836,41.840134,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,131572554.7,0.2,755035.3980582524,tons/km2
Roanoke Farmers Association,-89.211128,40.788226,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,19735883.2,0.03,755035.3980582524,tons/km2
Robert P Johnson Grain Company,-90.201473,39.715563,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,26314510.94,0.04,755035.3980582524,tons/km2
Rock River Lumber & Grain Company,-89.9141,41.756286,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,52629021.88,0.08,755035.3980582524,tons/km2
Shore Sales CO Inc,-88.199166,40.140104,OhioR,4042.4171138719407,2694.946970253888,17.62678946489617,11.751192976597448,542539890.25,0.07,4581566.6,tons/km2
Siemer Milling Company,-88.589866,39.059805,OhioR,4042.4171138719407,2694.946970253888,17.62678946489617,11.751192976597448,930068383.29,0.12,4581566.6,tons/km2
Stanford Grain Company,-88.847333,40.490883,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,72364905.08,0.11,755035.3980582524,tons/km2
Top Ag Cooperative,-89.435552,38.88684,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,59207649.61,0.09,755035.3980582524,tons/km2
Top Flight Grain,-88.591112,40.010348,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,65786277.35,0.1,755035.3980582524,tons/km2
Tremont Cooperative Grain Company,-89.513424,40.507537,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,105258043.76,0.16,755035.3980582524,tons/km2
Tri Central Cooperative - Main Ofc,-87.824344,40.747251,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,19735883.2,0.03,755035.3980582524,tons/km2
Twomey Company,-90.615017,40.848824,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,124993926.96,0.19,755035.3980582524,tons/km2
Union Iron Works Inc,-88.961566,39.859997,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,32893138.67,0.05,755035.3980582524,tons/km2
US NATIONAL CONSTRUCTION,-87.816836,41.840134,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,78943532.82,0.12,755035.3980582524,tons/km2
Wesemann Feeds,-88.77032,41.893537,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,13157255.47,0.02,755035.3980582524,tons/km2
Bazooka-Farmstar Inc,-91.717867,41.335614,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,26314510.94,0.04,755035.3980582524,tons/km2
Buckingham Co-Operative Company,-92.532561,42.079818,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,98679416.02,0.15,755035.3980582524,tons/km2
Clinton Feed & Grain,-90.531972,41.898036,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,46050394.14,0.07,755035.3980582524,tons/km2
Dandea Enterprises Inc,-91.599033,42.078966,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,19735883.2,0.03,755035.3980582524,tons/km2
Dunkerton Cooperative,-92.308832,42.470098,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,59207649.61,0.09,755035.3980582524,tons/km2
East Central Iowa Cooperative,-92.308832,42.470098,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,92100788.29,0.14,755035.3980582524,tons/km2
East Central Iowa Cooperative,-91.837854,42.470814,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,39471766.41,0.06,755035.3980582524,tons/km2
Farmers Cooperative,-93.240405,42.383881,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,85522160.55,0.13,755035.3980582524,tons/km2
Farmers Elevator & Exchange,-91.259615,41.218528,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,124993926.96,0.19,755035.3980582524,tons/km2
Gold Eagle Cooperative,-94.206724,43.204203,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,59207649.61,0.09,755035.3980582524,tons/km2
Gold Eagle Cooperative,-93.735145,42.733092,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,78943532.82,0.12,755035.3980582524,tons/km2
Gold Eagle Cooperative,-94.207168,42.776468,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,26314510.94,0.04,755035.3980582524,tons/km2
Gold-Eagle Cooperative,-93.735145,42.733092,MissppRN,2076.0285780002514,1384.0198424084056,15.092323451872728,10.06154030148768,65786277.35,0.1,755035.3980582524,tons/km2
