Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,946.48,630.3083109919571,722.0967446032166,481.08333333333337,5712281.81,0.01,821920.3980582524,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,946.48,630.3083109919571,722.0967446032166,481.08333333333337,17136845.44,0.03,821920.3980582524,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,946.48,630.3083109919571,722.0967446032166,481.08333333333337,97108790.8,0.17,821920.3980582524,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,946.48,630.3083109919571,722.0967446032166,481.08333333333337,68547381.74,0.12,821920.3980582524,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,946.48,630.3083109919571,722.0967446032166,481.08333333333337,34273690.87,0.06,821920.3980582524,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,946.48,630.3083109919571,722.0967446032166,481.08333333333337,22849127.25,0.04,821920.3980582524,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,946.48,630.3083109919571,722.0967446032166,481.08333333333337,22849127.25,0.04,821920.3980582524,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,653.1944778366887,435.6166267988292,498.21444125076215,333.4009852216749,118431991.22,0.05,4933570.3,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,946.48,630.3083109919571,722.0967446032166,481.08333333333337,108533354.43,0.19,821920.3980582524,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,946.48,630.3083109919571,722.0967446032166,481.08333333333337,22849127.25,0.04,821920.3980582524,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,946.48,630.3083109919571,722.0967446032166,481.08333333333337,108533354.43,0.19,821920.3980582524,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,946.48,630.3083109919571,722.0967446032166,481.08333333333337,102821072.62,0.18,821920.3980582524,tons/km2
