Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,30439924.37,0.04,869788.2621359223,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,152199621.84,0.2,869788.2621359223,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,98929754.2,0.13,869788.2621359223,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,121759697.47,0.16,869788.2621359223,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,38049905.46,0.05,869788.2621359223,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,76099810.92,0.1,869788.2621359223,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,121759697.47,0.16,869788.2621359223,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,782.7163120567376,523.2136630008591,665.2798634812286,444.24528404339657,347292900.81,0.12,4792649.6,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,136979659.66,0.18,869788.2621359223,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,152199621.84,0.2,869788.2621359223,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,15219962.18,0.02,869788.2621359223,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,45659886.55,0.06,869788.2621359223,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,15219962.18,0.02,869788.2621359223,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,1135.8764302059496,757.9698630136986,963.3174311926606,642.5299013779114,136979659.66,0.18,869788.2621359223,tons/km2
