Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,51534448.73,0.07,841479.5922330098,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,103068897.45,0.14,841479.5922330098,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,22086192.31,0.03,841479.5922330098,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,58896512.83,0.08,841479.5922330098,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,14724128.21,0.02,841479.5922330098,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,36810320.52,0.05,841479.5922330098,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,73620641.04,0.1,841479.5922330098,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,784.8151424022642,523.210214699079,666.3681405683346,444.2462300869899,58572650.57,0.02,4843437.4,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,29448256.41,0.04,841479.5922330098,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,125155089.76,0.17,841479.5922330098,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,66258576.93,0.09,841479.5922330098,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,147241282.07,0.2,841479.5922330098,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,139879217.97,0.19,841479.5922330098,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,14724128.21,0.02,841479.5922330098,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,95706833.35,0.13,841479.5922330098,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,36810320.52,0.05,841479.5922330098,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,125155089.76,0.17,841479.5922330098,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,73620641.04,0.1,841479.5922330098,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,80982705.14,0.11,841479.5922330098,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,29448256.41,0.04,841479.5922330098,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,784.8151424022642,523.210214699079,666.3681405683346,444.2462300869899,58572650.57,0.02,4843437.4,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,14724128.21,0.02,841479.5922330098,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,44172384.62,0.06,841479.5922330098,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,1135.9539684163203,757.304367600529,963.7930309941588,642.5292153589315,36810320.52,0.05,841479.5922330098,tons/km2
