Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,96827751.84,0.17,819758.281553398,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,68349001.3,0.12,819758.281553398,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,108219252.06,0.19,819758.281553398,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,51261750.98,0.09,819758.281553398,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,108219252.06,0.19,819758.281553398,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,39870250.76,0.07,819758.281553398,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,56957501.08,0.1,819758.281553398,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,653.1974232068505,435.4649430424717,499.014127231756,332.67553631676105,371753536.89,0.16,4839653.5,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,62653251.19,0.11,819758.281553398,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,62653251.19,0.11,819758.281553398,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,74044751.41,0.13,819758.281553398,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,108219252.06,0.19,819758.281553398,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,96827751.84,0.17,819758.281553398,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,79740501.52,0.14,819758.281553398,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,91132001.73,0.16,819758.281553398,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,74044751.41,0.13,819758.281553398,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,34174500.65,0.06,819758.281553398,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,74044751.41,0.13,819758.281553398,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,62653251.19,0.11,819758.281553398,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,28478750.54,0.05,819758.281553398,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,653.1974232068505,435.4649430424717,499.014127231756,332.67553631676105,185876768.44,0.08,4839653.5,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,68349001.3,0.12,819758.281553398,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,34174500.65,0.06,819758.281553398,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,39870250.76,0.07,819758.281553398,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,34174500.65,0.06,819758.281553398,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,56957501.08,0.1,819758.281553398,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,108219252.06,0.19,819758.281553398,tons/km2
Jayco Construction,-89.658883,39.758174,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,108219252.06,0.19,819758.281553398,tons/km2
Jersey County Grain Company,-90.667537,39.16925,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,56957501.08,0.1,819758.281553398,tons/km2
K T Richards Construction,-87.978648,41.44505,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,28478750.54,0.05,819758.281553398,tons/km2
Kitchen Seed Co Inc,-90.886303,39.622511,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,74044751.41,0.13,819758.281553398,tons/km2
Koehl Brothers Inc,-88.557724,40.891579,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,56957501.08,0.1,819758.281553398,tons/km2
Legend Exterior & Construction,-88.085602,41.851961,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,17087250.33,0.03,819758.281553398,tons/km2
Lincolnland Agri-Energy,-87.759567,39.002704,OhioR,653.1974232068505,435.4649430424717,499.014127231756,332.67553631676105,371753536.89,0.16,4839653.5,tons/km2
Lumber 1 Construction,-87.816836,41.840134,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,113915002.17,0.2,819758.281553398,tons/km2
Midwest Ingredients Inc,-89.759969,40.788053,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,108219252.06,0.19,819758.281553398,tons/km2
Monica Elevator CO,-89.759969,40.788053,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,34174500.65,0.06,819758.281553398,tons/km2
Northern Grain Marketing,-89.528673,41.404133,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,39870250.76,0.07,819758.281553398,tons/km2
P&K Quality Construction,-89.277259,39.545839,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,45566000.87,0.08,819758.281553398,tons/km2
Path Construction Co Inc,-87.816836,41.840134,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,68349001.3,0.12,819758.281553398,tons/km2
Prentice Farmers Elevator,-90.247407,39.973553,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,5695750.11,0.01,819758.281553398,tons/km2
"R.A. James Construction, Inc.",-87.816836,41.840134,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,34174500.65,0.06,819758.281553398,tons/km2
Reyes Group Limited,-87.816836,41.840134,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,85436251.63,0.15,819758.281553398,tons/km2
Roanoke Farmers Association,-89.211128,40.788226,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,62653251.19,0.11,819758.281553398,tons/km2
Robert P Johnson Grain Company,-90.201473,39.715563,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,45566000.87,0.08,819758.281553398,tons/km2
Rock River Lumber & Grain Company,-89.9141,41.756286,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,102523501.95,0.18,819758.281553398,tons/km2
Shore Sales CO Inc,-88.199166,40.140104,OhioR,653.1974232068505,435.4649430424717,499.014127231756,332.67553631676105,69703788.17,0.03,4839653.5,tons/km2
Siemer Milling Company,-88.589866,39.059805,OhioR,653.1974232068505,435.4649430424717,499.014127231756,332.67553631676105,394988132.95,0.17,4839653.5,tons/km2
Stanford Grain Company,-88.847333,40.490883,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,96827751.84,0.17,819758.281553398,tons/km2
Top Ag Cooperative,-89.435552,38.88684,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,39870250.76,0.07,819758.281553398,tons/km2
Top Flight Grain,-88.591112,40.010348,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,45566000.87,0.08,819758.281553398,tons/km2
Tremont Cooperative Grain Company,-89.513424,40.507537,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,56957501.08,0.1,819758.281553398,tons/km2
Tri Central Cooperative - Main Ofc,-87.824344,40.747251,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,74044751.41,0.13,819758.281553398,tons/km2
Twomey Company,-90.615017,40.848824,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,39870250.76,0.07,819758.281553398,tons/km2
Union Iron Works Inc,-88.961566,39.859997,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,22783000.43,0.04,819758.281553398,tons/km2
US NATIONAL CONSTRUCTION,-87.816836,41.840134,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,102523501.95,0.18,819758.281553398,tons/km2
Wesemann Feeds,-88.77032,41.893537,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,45566000.87,0.08,819758.281553398,tons/km2
Bazooka-Farmstar Inc,-91.717867,41.335614,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,56957501.08,0.1,819758.281553398,tons/km2
Buckingham Co-Operative Company,-92.532561,42.079818,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,96827751.84,0.17,819758.281553398,tons/km2
Clinton Feed & Grain,-90.531972,41.898036,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,28478750.54,0.05,819758.281553398,tons/km2
Dandea Enterprises Inc,-91.599033,42.078966,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,5695750.11,0.01,819758.281553398,tons/km2
Dunkerton Cooperative,-92.308832,42.470098,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,96827751.84,0.17,819758.281553398,tons/km2
East Central Iowa Cooperative,-92.308832,42.470098,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,108219252.06,0.19,819758.281553398,tons/km2
East Central Iowa Cooperative,-91.837854,42.470814,MissppRN,945.4430857300347,630.295297696562,722.0967276037132,481.3988346801005,79740501.52,0.14,819758.281553398,tons/km2
