Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,18922467.05,0.03,685826.6796116505,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,75689868.18,0.12,685826.6796116505,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,63074890.15,0.1,685826.6796116505,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,88304846.21,0.14,685826.6796116505,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,63074890.15,0.1,685826.6796116505,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,94612335.23,0.15,685826.6796116505,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,31537445.08,0.05,685826.6796116505,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,825.0018889308652,550.0022765483479,700.4895114860628,466.99334156728486,299216725.15,0.13,3621127.0300000003,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,69382379.17,0.11,685826.6796116505,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,25229956.06,0.04,685826.6796116505,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,25229956.06,0.04,685826.6796116505,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,113534802.27,0.18,685826.6796116505,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,113534802.27,0.18,685826.6796116505,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,113534802.27,0.18,685826.6796116505,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,100919824.24,0.16,685826.6796116505,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,69382379.17,0.11,685826.6796116505,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,50459912.12,0.08,685826.6796116505,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,12614978.03,0.02,685826.6796116505,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,69382379.17,0.11,685826.6796116505,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,56767401.14,0.09,685826.6796116505,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,825.0018889308652,550.0022765483479,700.4895114860628,466.99334156728486,161116698.16,0.07,3621127.0300000003,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,12614978.03,0.02,685826.6796116505,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,100919824.24,0.16,685826.6796116505,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,31537445.08,0.05,685826.6796116505,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,69382379.17,0.11,685826.6796116505,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,6307489.02,0.01,685826.6796116505,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,18922467.05,0.03,685826.6796116505,tons/km2
Jayco Construction,-89.658883,39.758174,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,100919824.24,0.16,685826.6796116505,tons/km2
Jersey County Grain Company,-90.667537,39.16925,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,25229956.06,0.04,685826.6796116505,tons/km2
K T Richards Construction,-87.978648,41.44505,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,100919824.24,0.16,685826.6796116505,tons/km2
Kitchen Seed Co Inc,-90.886303,39.622511,MissppRN,1194.1195112175753,796.0758835758837,1013.1423343411323,675.4278847085733,113534802.27,0.18,685826.6796116505,tons/km2
