Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,24996856.39,0.05,797677.7766990291,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,74990569.16,0.15,797677.7766990291,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,94988054.26,0.19,797677.7766990291,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,14998113.83,0.03,797677.7766990291,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,34995598.94,0.07,797677.7766990291,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,94988054.26,0.19,797677.7766990291,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,59992455.32,0.12,797677.7766990291,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,615.8452375678021,410.4731207396592,422.84984841231847,282.4820175438596,250386263.7,0.12,4819800.6,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,19997485.11,0.04,797677.7766990291,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,39994970.22,0.08,797677.7766990291,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,64991826.6,0.13,797677.7766990291,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,79989940.43,0.16,797677.7766990291,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,84989311.71,0.17,797677.7766990291,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,84989311.71,0.17,797677.7766990291,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,49993712.77,0.1,797677.7766990291,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,89988682.99,0.18,797677.7766990291,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,49993712.77,0.1,797677.7766990291,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,79989940.43,0.16,797677.7766990291,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,39994970.22,0.08,797677.7766990291,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,49993712.77,0.1,797677.7766990291,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,615.8452375678021,410.4731207396592,422.84984841231847,282.4820175438596,146058653.82,0.07,4819800.6,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,59992455.32,0.12,797677.7766990291,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,19997485.11,0.04,797677.7766990291,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,94988054.26,0.19,797677.7766990291,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,59992455.32,0.12,797677.7766990291,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,99987425.54,0.2,797677.7766990291,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,89988682.99,0.18,797677.7766990291,tons/km2
Jayco Construction,-89.658883,39.758174,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,49993712.77,0.1,797677.7766990291,tons/km2
Jersey County Grain Company,-90.667537,39.16925,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,9998742.55,0.02,797677.7766990291,tons/km2
K T Richards Construction,-87.978648,41.44505,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,4999371.28,0.01,797677.7766990291,tons/km2
Kitchen Seed Co Inc,-90.886303,39.622511,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,29996227.66,0.06,797677.7766990291,tons/km2
Koehl Brothers Inc,-88.557724,40.891579,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,24996856.39,0.05,797677.7766990291,tons/km2
Legend Exterior & Construction,-88.085602,41.851961,MissppRN,891.8434004474273,593.8028503562946,612.520681356697,408.7958656330749,9998742.55,0.02,797677.7766990291,tons/km2
Lincolnland Agri-Energy,-87.759567,39.002704,OhioR,615.8452375678021,410.4731207396592,422.84984841231847,282.4820175438596,187789697.77,0.09,4819800.6,tons/km2
