Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,907.4955947136564,604.8910891089109,645.0244444444445,430.1229946524064,31407267.61,0.06,809194.291262136,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,907.4955947136564,604.8910891089109,645.0244444444445,430.1229946524064,99456347.43,0.19,809194.291262136,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,907.4955947136564,604.8910891089109,645.0244444444445,430.1229946524064,57579990.62,0.11,809194.291262136,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,907.4955947136564,604.8910891089109,645.0244444444445,430.1229946524064,68049079.82,0.13,809194.291262136,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,907.4955947136564,604.8910891089109,645.0244444444445,430.1229946524064,52345446.02,0.1,809194.291262136,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,907.4955947136564,604.8910891089109,645.0244444444445,430.1229946524064,26172723.01,0.05,809194.291262136,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,907.4955947136564,604.8910891089109,645.0244444444445,430.1229946524064,47110901.42,0.09,809194.291262136,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,625.93125,417.82729805013923,446.4910720704699,296.4472727272727,239274380.0,0.11,4869816.8,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,907.4955947136564,604.8910891089109,645.0244444444445,430.1229946524064,78518169.03,0.15,809194.291262136,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,907.4955947136564,604.8910891089109,645.0244444444445,430.1229946524064,26172723.01,0.05,809194.291262136,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,907.4955947136564,604.8910891089109,645.0244444444445,430.1229946524064,88987258.23,0.17,809194.291262136,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,907.4955947136564,604.8910891089109,645.0244444444445,430.1229946524064,52345446.02,0.1,809194.291262136,tons/km2
