Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,106164964.87,0.18,686529.1359223301,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,17694160.81,0.03,686529.1359223301,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,76674696.85,0.13,686529.1359223301,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,100266911.27,0.17,686529.1359223301,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,17694160.81,0.03,686529.1359223301,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,58980536.04,0.1,686529.1359223301,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,64878589.65,0.11,686529.1359223301,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,770.4602299534017,513.7797576928521,654.4033555311106,435.71884057971016,169645192.03,0.08,3572437.12,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,100266911.27,0.17,686529.1359223301,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,70776643.25,0.12,686529.1359223301,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,17694160.81,0.03,686529.1359223301,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,82572750.46,0.14,686529.1359223301,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,100266911.27,0.17,686529.1359223301,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,17694160.81,0.03,686529.1359223301,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,76674696.85,0.13,686529.1359223301,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,76674696.85,0.13,686529.1359223301,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,117961072.08,0.2,686529.1359223301,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,58980536.04,0.1,686529.1359223301,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,41286375.23,0.07,686529.1359223301,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,47184428.83,0.08,686529.1359223301,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,770.4602299534017,513.7797576928521,654.4033555311106,435.71884057971016,275673437.05,0.13,3572437.12,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,47184428.83,0.08,686529.1359223301,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,70776643.25,0.12,686529.1359223301,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,23592214.42,0.04,686529.1359223301,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,35388321.62,0.06,686529.1359223301,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,58980536.04,0.1,686529.1359223301,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,47184428.83,0.08,686529.1359223301,tons/km2
Jayco Construction,-89.658883,39.758174,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,94368857.67,0.16,686529.1359223301,tons/km2
Jersey County Grain Company,-90.667537,39.16925,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,64878589.65,0.11,686529.1359223301,tons/km2
K T Richards Construction,-87.978648,41.44505,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,112063018.48,0.19,686529.1359223301,tons/km2
Kitchen Seed Co Inc,-90.886303,39.622511,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,88470804.06,0.15,686529.1359223301,tons/km2
Koehl Brothers Inc,-88.557724,40.891579,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,94368857.67,0.16,686529.1359223301,tons/km2
Legend Exterior & Construction,-88.085602,41.851961,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,47184428.83,0.08,686529.1359223301,tons/km2
Lincolnland Agri-Energy,-87.759567,39.002704,OhioR,770.4602299534017,513.7797576928521,654.4033555311106,435.71884057971016,381701682.07,0.18,3572437.12,tons/km2
Lumber 1 Construction,-87.816836,41.840134,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,41286375.23,0.07,686529.1359223301,tons/km2
Midwest Ingredients Inc,-89.759969,40.788053,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,29490268.02,0.05,686529.1359223301,tons/km2
Monica Elevator CO,-89.759969,40.788053,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,23592214.42,0.04,686529.1359223301,tons/km2
Northern Grain Marketing,-89.528673,41.404133,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,106164964.87,0.18,686529.1359223301,tons/km2
P&K Quality Construction,-89.277259,39.545839,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,47184428.83,0.08,686529.1359223301,tons/km2
Path Construction Co Inc,-87.816836,41.840134,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,70776643.25,0.12,686529.1359223301,tons/km2
Prentice Farmers Elevator,-90.247407,39.973553,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,47184428.83,0.08,686529.1359223301,tons/km2
"R.A. James Construction, Inc.",-87.816836,41.840134,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,88470804.06,0.15,686529.1359223301,tons/km2
Reyes Group Limited,-87.816836,41.840134,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,5898053.6,0.01,686529.1359223301,tons/km2
Roanoke Farmers Association,-89.211128,40.788226,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,53082482.44,0.09,686529.1359223301,tons/km2
Robert P Johnson Grain Company,-90.201473,39.715563,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,76674696.85,0.13,686529.1359223301,tons/km2
Rock River Lumber & Grain Company,-89.9141,41.756286,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,117961072.08,0.2,686529.1359223301,tons/km2
Shore Sales CO Inc,-88.199166,40.140104,OhioR,770.4602299534017,513.7797576928521,654.4033555311106,435.71884057971016,63616947.01,0.03,3572437.12,tons/km2
Siemer Milling Company,-88.589866,39.059805,OhioR,770.4602299534017,513.7797576928521,654.4033555311106,435.71884057971016,360496033.07,0.17,3572437.12,tons/km2
Stanford Grain Company,-88.847333,40.490883,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,5898053.6,0.01,686529.1359223301,tons/km2
Top Ag Cooperative,-89.435552,38.88684,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,11796107.21,0.02,686529.1359223301,tons/km2
Top Flight Grain,-88.591112,40.010348,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,58980536.04,0.1,686529.1359223301,tons/km2
Tremont Cooperative Grain Company,-89.513424,40.507537,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,76674696.85,0.13,686529.1359223301,tons/km2
Tri Central Cooperative - Main Ofc,-87.824344,40.747251,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,35388321.62,0.06,686529.1359223301,tons/km2
Twomey Company,-90.615017,40.848824,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,58980536.04,0.1,686529.1359223301,tons/km2
Union Iron Works Inc,-88.961566,39.859997,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,29490268.02,0.05,686529.1359223301,tons/km2
US NATIONAL CONSTRUCTION,-87.816836,41.840134,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,117961072.08,0.2,686529.1359223301,tons/km2
Wesemann Feeds,-88.77032,41.893537,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,41286375.23,0.07,686529.1359223301,tons/km2
Bazooka-Farmstar Inc,-91.717867,41.335614,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,88470804.06,0.15,686529.1359223301,tons/km2
Buckingham Co-Operative Company,-92.532561,42.079818,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,100266911.27,0.17,686529.1359223301,tons/km2
Clinton Feed & Grain,-90.531972,41.898036,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,64878589.65,0.11,686529.1359223301,tons/km2
Dandea Enterprises Inc,-91.599033,42.078966,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,58980536.04,0.1,686529.1359223301,tons/km2
Dunkerton Cooperative,-92.308832,42.470098,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,112063018.48,0.19,686529.1359223301,tons/km2
East Central Iowa Cooperative,-92.308832,42.470098,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,100266911.27,0.17,686529.1359223301,tons/km2
East Central Iowa Cooperative,-91.837854,42.470814,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,106164964.87,0.18,686529.1359223301,tons/km2
Farmers Cooperative,-93.240405,42.383881,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,76674696.85,0.13,686529.1359223301,tons/km2
Farmers Elevator & Exchange,-91.259615,41.218528,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,64878589.65,0.11,686529.1359223301,tons/km2
Gold Eagle Cooperative,-94.206724,43.204203,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,35388321.62,0.06,686529.1359223301,tons/km2
Gold Eagle Cooperative,-93.735145,42.733092,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,112063018.48,0.19,686529.1359223301,tons/km2
Gold Eagle Cooperative,-94.207168,42.776468,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,82572750.46,0.14,686529.1359223301,tons/km2
Gold-Eagle Cooperative,-93.735145,42.733092,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,53082482.44,0.09,686529.1359223301,tons/km2
Heartland Cooperative,-93.573539,41.685507,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,58980536.04,0.1,686529.1359223301,tons/km2
JUHL Feed Store,-94.396842,42.036249,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,70776643.25,0.12,686529.1359223301,tons/km2
Liquid Grow Tri Oak,-91.259615,41.218528,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,64878589.65,0.11,686529.1359223301,tons/km2
North Central Cooperative,-93.735145,42.733092,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,76674696.85,0.13,686529.1359223301,tons/km2
Professional Cooperative,-94.640411,42.385193,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,82572750.46,0.14,686529.1359223301,tons/km2
Pruess Elevator Inc,-91.132438,41.772328,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,58980536.04,0.1,686529.1359223301,tons/km2
Quality AG Service,-92.869011,41.029803,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,106164964.87,0.18,686529.1359223301,tons/km2
Reiff Grain & Feed Inc,-91.948896,41.031777,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,47184428.83,0.08,686529.1359223301,tons/km2
Shellsburg Elevator,-92.06575,42.080194,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,106164964.87,0.18,686529.1359223301,tons/km2
State Line Cooperative Elevator,-94.206724,43.204203,MissppRN,1115.261296660118,744.2028037383177,946.1595112191392,630.8240469208212,106164964.87,0.18,686529.1359223301,tons/km2
