Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,34170829.6,0.06,820234.3398058253,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,96817350.54,0.17,820234.3398058253,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,85427074.01,0.15,820234.3398058253,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,85427074.01,0.15,820234.3398058253,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,11390276.53,0.02,820234.3398058253,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,79731935.74,0.14,820234.3398058253,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,102512488.81,0.18,820234.3398058253,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,651.0965753424657,435.46236337084946,499.0136489656643,332.67524525895215,160675996.36,0.07,4786391.7,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,79731935.74,0.14,820234.3398058253,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,17085414.8,0.03,820234.3398058253,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,79731935.74,0.14,820234.3398058253,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,34170829.6,0.06,820234.3398058253,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,17085414.8,0.03,820234.3398058253,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,944.7704918032787,629.5678391959799,721.58658008658,481.3976128559045,74036797.47,0.13,820234.3398058253,tons/km2
