Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,132952945.53,0.19,875128.8543689321,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,48982664.14,0.07,875128.8543689321,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,97965328.28,0.14,875128.8543689321,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,62977711.04,0.09,875128.8543689321,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,111960375.18,0.16,875128.8543689321,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,125955422.08,0.18,875128.8543689321,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,132952945.53,0.19,875128.8543689321,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,715.5519480519481,478.27576949195367,609.1406740926698,406.0938187222898,57488238.44,0.02,5204764.1,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,6997523.45,0.01,875128.8543689321,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,118957898.63,0.17,875128.8543689321,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,104962851.73,0.15,875128.8543689321,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,48982664.14,0.07,875128.8543689321,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,34987617.24,0.05,875128.8543689321,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,125955422.08,0.18,875128.8543689321,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,69975234.49,0.1,875128.8543689321,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,104962851.73,0.15,875128.8543689321,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,20992570.35,0.03,875128.8543689321,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,90967804.84,0.13,875128.8543689321,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,48982664.14,0.07,875128.8543689321,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,97965328.28,0.14,875128.8543689321,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,715.5519480519481,478.27576949195367,609.1406740926698,406.0938187222898,114976476.87,0.04,5204764.1,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,20992570.35,0.03,875128.8543689321,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,20992570.35,0.03,875128.8543689321,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,111960375.18,0.16,875128.8543689321,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,20992570.35,0.03,875128.8543689321,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,76972757.94,0.11,875128.8543689321,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,69975234.49,0.1,875128.8543689321,tons/km2
Jayco Construction,-89.658883,39.758174,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,41985140.69,0.06,875128.8543689321,tons/km2
Jersey County Grain Company,-90.667537,39.16925,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,55980187.59,0.08,875128.8543689321,tons/km2
K T Richards Construction,-87.978648,41.44505,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,104962851.73,0.15,875128.8543689321,tons/km2
Kitchen Seed Co Inc,-90.886303,39.622511,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,104962851.73,0.15,875128.8543689321,tons/km2
Koehl Brothers Inc,-88.557724,40.891579,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,27990093.8,0.04,875128.8543689321,tons/km2
Legend Exterior & Construction,-88.085602,41.851961,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,48982664.14,0.07,875128.8543689321,tons/km2
Lincolnland Agri-Energy,-87.759567,39.002704,OhioR,715.5519480519481,478.27576949195367,609.1406740926698,406.0938187222898,488650026.7,0.17,5204764.1,tons/km2
Lumber 1 Construction,-87.816836,41.840134,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,118957898.63,0.17,875128.8543689321,tons/km2
Midwest Ingredients Inc,-89.759969,40.788053,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,125955422.08,0.18,875128.8543689321,tons/km2
Monica Elevator CO,-89.759969,40.788053,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,125955422.08,0.18,875128.8543689321,tons/km2
Northern Grain Marketing,-89.528673,41.404133,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,83970281.39,0.12,875128.8543689321,tons/km2
P&K Quality Construction,-89.277259,39.545839,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,90967804.84,0.13,875128.8543689321,tons/km2
Path Construction Co Inc,-87.816836,41.840134,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,62977711.04,0.09,875128.8543689321,tons/km2
Prentice Farmers Elevator,-90.247407,39.973553,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,27990093.8,0.04,875128.8543689321,tons/km2
"R.A. James Construction, Inc.",-87.816836,41.840134,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,118957898.63,0.17,875128.8543689321,tons/km2
Reyes Group Limited,-87.816836,41.840134,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,125955422.08,0.18,875128.8543689321,tons/km2
Roanoke Farmers Association,-89.211128,40.788226,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,139950468.98,0.2,875128.8543689321,tons/km2
Robert P Johnson Grain Company,-90.201473,39.715563,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,76972757.94,0.11,875128.8543689321,tons/km2
Rock River Lumber & Grain Company,-89.9141,41.756286,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,13995046.9,0.02,875128.8543689321,tons/km2
Shore Sales CO Inc,-88.199166,40.140104,OhioR,715.5519480519481,478.27576949195367,609.1406740926698,406.0938187222898,229952953.74,0.08,5204764.1,tons/km2
Siemer Milling Company,-88.589866,39.059805,OhioR,715.5519480519481,478.27576949195367,609.1406740926698,406.0938187222898,114976476.87,0.04,5204764.1,tons/km2
Stanford Grain Company,-88.847333,40.490883,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,125955422.08,0.18,875128.8543689321,tons/km2
Top Ag Cooperative,-89.435552,38.88684,MissppRN,1038.816742081448,691.4931506849314,880.7391304347826,587.347836399788,62977711.04,0.09,875128.8543689321,tons/km2
