Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,64120157.16,0.09,890367.2621359223,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,78369080.97,0.11,890367.2621359223,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,113991390.5,0.16,890367.2621359223,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,49871233.34,0.07,890367.2621359223,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,85493542.87,0.12,890367.2621359223,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,106866928.59,0.15,890367.2621359223,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,113991390.5,0.16,890367.2621359223,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,718.1712328767123,478.2756798952856,609.1386301622966,406.09436140387703,279733130.54,0.1,5059197.4,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,121115852.41,0.17,890367.2621359223,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,113991390.5,0.16,890367.2621359223,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,42746771.44,0.06,890367.2621359223,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,85493542.87,0.12,890367.2621359223,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,35622309.53,0.05,890367.2621359223,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,121115852.41,0.17,890367.2621359223,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,1039.3227272727272,692.5104712041884,881.5045703839122,587.3468066922416,99742466.69,0.14,890367.2621359223,tons/km2
