Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,25068960.74,0.05,799836.8446601941,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,50137921.49,0.1,799836.8446601941,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,35096545.04,0.07,799836.8446601941,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,80220674.38,0.16,799836.8446601941,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,5013792.15,0.01,799836.8446601941,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,20055168.59,0.04,799836.8446601941,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,85234466.53,0.17,799836.8446601941,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,617.596178343949,410.56431195309824,423.28972232008454,282.1932781559744,83486121.28,0.04,4815645.3,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,45124129.34,0.09,799836.8446601941,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,60165505.78,0.12,799836.8446601941,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,70193090.08,0.14,799836.8446601941,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,90248258.68,0.18,799836.8446601941,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,75206882.23,0.15,799836.8446601941,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,100275842.97,0.2,799836.8446601941,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,891.9127516778524,594.2955082742318,613.2376470588235,407.96153846153845,5013792.15,0.01,799836.8446601941,tons/km2
