Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,115054037.65,0.12,866790.9320388349,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,67114855.3,0.07,866790.9320388349,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,124641874.12,0.13,866790.9320388349,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,9587836.47,0.01,866790.9320388349,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,47939182.35,0.05,866790.9320388349,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,124641874.12,0.13,866790.9320388349,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,105466201.18,0.11,866790.9320388349,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,5117.883633226178,3883.9077091237436,20.977283491147514,20.850711137820515,565331012.8,0.05,5000927.1,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,38351345.88,0.04,866790.9320388349,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,182168892.95,0.19,866790.9320388349,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,67114855.3,0.07,866790.9320388349,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,162993220.01,0.17,866790.9320388349,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,2496.137226352674,1894.3759525328367,17.059820084574984,16.94789368217229,47939182.35,0.05,866790.9320388349,tons/km2
