Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,34145908.94,0.06,818999.8640776699,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,91055757.16,0.16,818999.8640776699,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,102437726.81,0.18,818999.8640776699,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,79673787.52,0.14,818999.8640776699,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,102437726.81,0.18,818999.8640776699,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,56909848.23,0.1,818999.8640776699,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,17072954.47,0.03,818999.8640776699,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,651.7622516556291,435.4649528908873,499.0108530887443,332.67556587347644,70123561.43,0.03,4872448.7,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,51218863.4,0.09,818999.8640776699,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,17072954.47,0.03,818999.8640776699,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,113819696.45,0.2,818999.8640776699,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,62600833.05,0.11,818999.8640776699,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,22763939.29,0.04,818999.8640776699,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,11381969.65,0.02,818999.8640776699,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,73982802.69,0.13,818999.8640776699,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,5690984.82,0.01,818999.8640776699,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,102437726.81,0.18,818999.8640776699,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,51218863.4,0.09,818999.8640776699,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,91055757.16,0.16,818999.8640776699,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,73982802.69,0.13,818999.8640776699,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,651.7622516556291,435.4649528908873,499.0108530887443,332.67556587347644,303868766.18,0.13,4872448.7,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,91055757.16,0.16,818999.8640776699,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,56909848.23,0.1,818999.8640776699,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,51218863.4,0.09,818999.8640776699,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,108128711.63,0.19,818999.8640776699,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,96746741.98,0.17,818999.8640776699,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,73982802.69,0.13,818999.8640776699,tons/km2
Jayco Construction,-89.658883,39.758174,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,113819696.45,0.2,818999.8640776699,tons/km2
Jersey County Grain Company,-90.667537,39.16925,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,96746741.98,0.17,818999.8640776699,tons/km2
K T Richards Construction,-87.978648,41.44505,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,108128711.63,0.19,818999.8640776699,tons/km2
Kitchen Seed Co Inc,-90.886303,39.622511,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,62600833.05,0.11,818999.8640776699,tons/km2
Koehl Brothers Inc,-88.557724,40.891579,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,102437726.81,0.18,818999.8640776699,tons/km2
Legend Exterior & Construction,-88.085602,41.851961,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,113819696.45,0.2,818999.8640776699,tons/km2
Lincolnland Agri-Energy,-87.759567,39.002704,OhioR,651.7622516556291,435.4649528908873,499.0108530887443,332.67556587347644,210370684.28,0.09,4872448.7,tons/km2
Lumber 1 Construction,-87.816836,41.840134,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,102437726.81,0.18,818999.8640776699,tons/km2
Midwest Ingredients Inc,-89.759969,40.788053,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,5690984.82,0.01,818999.8640776699,tons/km2
Monica Elevator CO,-89.759969,40.788053,MissppRN,946.0969976905312,630.1131105398457,721.8723404255319,481.3977794437118,96746741.98,0.17,818999.8640776699,tons/km2
