Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,6457434.52,0.01,787936.0388349515,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,25829738.07,0.04,787936.0388349515,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,38744607.1,0.06,787936.0388349515,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,51659476.14,0.08,787936.0388349515,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,19372303.55,0.03,787936.0388349515,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,90404083.24,0.14,787936.0388349515,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,83946648.72,0.13,787936.0388349515,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,735.5367096620013,489.8943760125633,624.2007185920468,416.25000000000006,267360884.5,0.11,4290697.76,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,25829738.07,0.04,787936.0388349515,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,38744607.1,0.06,787936.0388349515,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,51659476.14,0.08,787936.0388349515,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,71031779.69,0.11,787936.0388349515,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,58116910.65,0.09,787936.0388349515,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,58116910.65,0.09,787936.0388349515,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,77489214.21,0.12,787936.0388349515,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,64574345.17,0.1,787936.0388349515,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,116233821.31,0.18,787936.0388349515,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,122691255.83,0.19,787936.0388349515,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,6457434.52,0.01,787936.0388349515,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,103318952.28,0.16,787936.0388349515,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,735.5367096620013,489.8943760125633,624.2007185920468,416.25000000000006,267360884.5,0.11,4290697.76,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,83946648.72,0.13,787936.0388349515,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,25829738.07,0.04,787936.0388349515,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,109776386.79,0.17,787936.0388349515,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,122691255.83,0.19,787936.0388349515,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,64574345.17,0.1,787936.0388349515,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,1064.041067761807,709.671052631579,903.267462589113,601.1720430107526,51659476.14,0.08,787936.0388349515,tons/km2
