Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,106271422.25,0.16,872566.4077669902,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,19925891.67,0.03,872566.4077669902,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,79703566.69,0.12,872566.4077669902,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,26567855.56,0.04,872566.4077669902,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,92987494.47,0.14,872566.4077669902,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,86345530.58,0.13,872566.4077669902,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,99629458.36,0.15,872566.4077669902,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,733.04153038507,376.4844409670847,634.1133037635122,302.3193507382419,520179057.57,0.2,5084942.1,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,73061602.8,0.11,872566.4077669902,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,46493747.24,0.07,872566.4077669902,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,132839277.82,0.2,872566.4077669902,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,119555350.03,0.18,872566.4077669902,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,1091.5626695604992,560.7255104623692,942.4229682105395,450.08353175594294,6641963.89,0.01,872566.4077669902,tons/km2
