Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,145603255.31,0.2,887563.2330097087,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,94642115.95,0.13,887563.2330097087,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,50961139.36,0.07,887563.2330097087,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,7280162.77,0.01,887563.2330097087,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,87361953.19,0.12,887563.2330097087,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,131042929.78,0.18,887563.2330097087,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,94642115.95,0.13,887563.2330097087,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,736.9103448275862,490.35372357514615,624.5216826161059,416.3468996203617,340391198.31,0.12,5002517.5,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,36400813.83,0.05,887563.2330097087,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,29120651.06,0.04,887563.2330097087,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,131042929.78,0.18,887563.2330097087,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,72801627.66,0.1,887563.2330097087,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,80081790.42,0.11,887563.2330097087,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,94642115.95,0.13,887563.2330097087,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,36400813.83,0.05,887563.2330097087,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,131042929.78,0.18,887563.2330097087,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,7280162.77,0.01,887563.2330097087,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,94642115.95,0.13,887563.2330097087,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,14560325.53,0.02,887563.2330097087,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,43680976.59,0.06,887563.2330097087,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,736.9103448275862,490.35372357514615,624.5216826161059,416.3468996203617,170195599.16,0.06,5002517.5,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,87361953.19,0.12,887563.2330097087,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,145603255.31,0.2,887563.2330097087,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,43680976.59,0.06,887563.2330097087,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,65521464.89,0.09,887563.2330097087,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,80081790.42,0.11,887563.2330097087,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,145603255.31,0.2,887563.2330097087,tons/km2
Jayco Construction,-89.658883,39.758174,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,29120651.06,0.04,887563.2330097087,tons/km2
Jersey County Grain Company,-90.667537,39.16925,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,72801627.66,0.1,887563.2330097087,tons/km2
K T Richards Construction,-87.978648,41.44505,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,58241302.12,0.08,887563.2330097087,tons/km2
Kitchen Seed Co Inc,-90.886303,39.622511,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,14560325.53,0.02,887563.2330097087,tons/km2
Koehl Brothers Inc,-88.557724,40.891579,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,80081790.42,0.11,887563.2330097087,tons/km2
Legend Exterior & Construction,-88.085602,41.851961,MissppRN,1065.3537414965986,710.1375661375662,903.2950819672132,602.1799662724313,14560325.53,0.02,887563.2330097087,tons/km2
Lincolnland Agri-Energy,-87.759567,39.002704,OhioR,736.9103448275862,490.35372357514615,624.5216826161059,416.3468996203617,567318663.86,0.2,5002517.5,tons/km2
