Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,35758738.33,0.1,805993.9223300971,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,64365729.0,0.18,805993.9223300971,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,46486359.84,0.13,805993.9223300971,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,42910486.0,0.12,805993.9223300971,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,10727621.5,0.03,805993.9223300971,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,67941602.84,0.19,805993.9223300971,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,17879369.17,0.05,805993.9223300971,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,496.48093223317085,331.0327378023925,329.4778723030642,219.49788126781976,29983493.74,0.02,4356516.4,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,32182864.5,0.09,805993.9223300971,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,28606990.67,0.08,805993.9223300971,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,21455243.0,0.06,805993.9223300971,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,17879369.17,0.05,805993.9223300971,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,7151747.67,0.02,805993.9223300971,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,64365729.0,0.18,805993.9223300971,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,17879369.17,0.05,805993.9223300971,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,640.3733333333333,426.91555555555556,424.4115104058843,282.9401950874971,46486359.84,0.13,805993.9223300971,tons/km2
