Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,17620024.39,0.03,661096.4660194175,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,35240048.77,0.06,661096.4660194175,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,82226780.47,0.14,661096.4660194175,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,29366707.31,0.05,661096.4660194175,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,35240048.77,0.06,661096.4660194175,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,29366707.31,0.05,661096.4660194175,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,88100121.94,0.15,661096.4660194175,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,794.7019867549669,531.1074621419448,676.9423076923077,450.9494294330702,42577997.91,0.02,3470512.0700000003,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,64606756.09,0.11,661096.4660194175,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,93973463.4,0.16,661096.4660194175,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,76353439.01,0.13,661096.4660194175,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,88100121.94,0.15,661096.4660194175,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,46986731.7,0.08,661096.4660194175,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,46986731.7,0.08,661096.4660194175,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,23493365.85,0.04,661096.4660194175,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,41113390.24,0.07,661096.4660194175,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,11746682.92,0.02,661096.4660194175,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,64606756.09,0.11,661096.4660194175,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,11746682.92,0.02,661096.4660194175,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,41113390.24,0.07,661096.4660194175,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,794.7019867549669,531.1074621419448,676.9423076923077,450.9494294330702,170311991.65,0.08,3470512.0700000003,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,111593487.79,0.19,661096.4660194175,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,58733414.62,0.1,661096.4660194175,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,52860073.16,0.09,661096.4660194175,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,29366707.31,0.05,661096.4660194175,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,88100121.94,0.15,661096.4660194175,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,1153.6171079429735,769.064705882353,978.7901639344262,652.2251084391713,52860073.16,0.09,661096.4660194175,tons/km2
