Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea(km2),Yield Unit
Agency Rail LLC,-88.847333,40.490883,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,70091842.28,0.13,809610.4660194175,tons/km2
Airial Construction,-88.085602,41.851961,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,32350081.05,0.06,809610.4660194175,tons/km2
"Alliance Builders And Construction, Inc.",-87.816836,41.840134,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,10783360.35,0.02,809610.4660194175,tons/km2
Artix Construction Inc,-87.816836,41.840134,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,64700162.11,0.12,809610.4660194175,tons/km2
Assumption Cooperative Grain,-89.277259,39.545839,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,107833603.51,0.2,809610.4660194175,tons/km2
Atkinson Grain & Fertilizer,-90.131437,41.353145,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,16175040.53,0.03,809610.4660194175,tons/km2
B A B Grain,-89.658883,39.758174,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,48525121.58,0.09,809610.4660194175,tons/km2
Bridgeport Grain INC,-87.726786,38.719963,OhioR,638.3562091503268,424.95137995137986,467.34350233953023,311.5616808142391,111417221.9,0.05,4838408.4,tons/km2
Copper Construction Co,-88.085602,41.851961,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,97050243.16,0.18,809610.4660194175,tons/km2
Crea Construction,-87.816836,41.840134,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,48525121.58,0.09,809610.4660194175,tons/km2
Danvers Farmers Elevator,-88.847333,40.490883,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,70091842.28,0.13,809610.4660194175,tons/km2
Donovan Farmers Cooperative,-87.824344,40.747251,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,16175040.53,0.03,809610.4660194175,tons/km2
Eminence Grain & Coal CO,-89.367545,40.124564,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,21566720.7,0.04,809610.4660194175,tons/km2
Farmers Grain Company Of Latham,-89.367545,40.124564,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,53916801.76,0.1,809610.4660194175,tons/km2
Farmers Grain Service Inc,-88.885951,41.344002,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,86266882.81,0.16,809610.4660194175,tons/km2
Geneva Construction Co,-88.428645,41.938852,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,97050243.16,0.18,809610.4660194175,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,75483522.46,0.14,809610.4660194175,tons/km2
Goodwine Cooperative Grain Company,-87.824344,40.747251,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,86266882.81,0.16,809610.4660194175,tons/km2
Grainland Cooperative,-89.211128,40.788226,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,26958400.88,0.05,809610.4660194175,tons/km2
Grainland Elevator,-89.211128,40.788226,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,97050243.16,0.18,809610.4660194175,tons/km2
Grand Prairie Cooperative Inc,-88.199166,40.140104,OhioR,638.3562091503268,424.95137995137986,467.34350233953023,311.5616808142391,401101998.83,0.18,4838408.4,tons/km2
Graymont Cooperative Association Grain ELEV,-88.557724,40.891579,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,64700162.11,0.12,809610.4660194175,tons/km2
Hartsburg Grain Company,-89.367545,40.124564,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,86266882.81,0.16,809610.4660194175,tons/km2
Heartland Construction,-87.816836,41.840134,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,107833603.51,0.2,809610.4660194175,tons/km2
Hometeam Group Inc,-87.816836,41.840134,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,59308481.93,0.11,809610.4660194175,tons/km2
Hudson Grain Co,-88.847333,40.490883,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,5391680.18,0.01,809610.4660194175,tons/km2
I D Construction,-88.452342,42.324432,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,32350081.05,0.06,809610.4660194175,tons/km2
Jayco Construction,-89.658883,39.758174,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,70091842.28,0.13,809610.4660194175,tons/km2
Jersey County Grain Company,-90.667537,39.16925,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,80875202.63,0.15,809610.4660194175,tons/km2
K T Richards Construction,-87.978648,41.44505,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,64700162.11,0.12,809610.4660194175,tons/km2
Kitchen Seed Co Inc,-90.886303,39.622511,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,21566720.7,0.04,809610.4660194175,tons/km2
Koehl Brothers Inc,-88.557724,40.891579,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,48525121.58,0.09,809610.4660194175,tons/km2
Legend Exterior & Construction,-88.085602,41.851961,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,37741761.23,0.07,809610.4660194175,tons/km2
Lincolnland Agri-Energy,-87.759567,39.002704,OhioR,638.3562091503268,424.95137995137986,467.34350233953023,311.5616808142391,245117888.18,0.11,4838408.4,tons/km2
Lumber 1 Construction,-87.816836,41.840134,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,26958400.88,0.05,809610.4660194175,tons/km2
Midwest Ingredients Inc,-89.759969,40.788053,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,80875202.63,0.15,809610.4660194175,tons/km2
Monica Elevator CO,-89.759969,40.788053,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,91658562.99,0.17,809610.4660194175,tons/km2
Northern Grain Marketing,-89.528673,41.404133,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,64700162.11,0.12,809610.4660194175,tons/km2
P&K Quality Construction,-89.277259,39.545839,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,16175040.53,0.03,809610.4660194175,tons/km2
Path Construction Co Inc,-87.816836,41.840134,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,80875202.63,0.15,809610.4660194175,tons/km2
Prentice Farmers Elevator,-90.247407,39.973553,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,16175040.53,0.03,809610.4660194175,tons/km2
"R.A. James Construction, Inc.",-87.816836,41.840134,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,26958400.88,0.05,809610.4660194175,tons/km2
Reyes Group Limited,-87.816836,41.840134,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,37741761.23,0.07,809610.4660194175,tons/km2
Roanoke Farmers Association,-89.211128,40.788226,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,37741761.23,0.07,809610.4660194175,tons/km2
Robert P Johnson Grain Company,-90.201473,39.715563,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,5391680.18,0.01,809610.4660194175,tons/km2
Rock River Lumber & Grain Company,-89.9141,41.756286,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,80875202.63,0.15,809610.4660194175,tons/km2
Shore Sales CO Inc,-88.199166,40.140104,OhioR,638.3562091503268,424.95137995137986,467.34350233953023,311.5616808142391,401101998.83,0.18,4838408.4,tons/km2
Siemer Milling Company,-88.589866,39.059805,OhioR,638.3562091503268,424.95137995137986,467.34350233953023,311.5616808142391,66850333.14,0.03,4838408.4,tons/km2
Stanford Grain Company,-88.847333,40.490883,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,102441923.34,0.19,809610.4660194175,tons/km2
Top Ag Cooperative,-89.435552,38.88684,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,32350081.05,0.06,809610.4660194175,tons/km2
Top Flight Grain,-88.591112,40.010348,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,43133441.4,0.08,809610.4660194175,tons/km2
Tremont Cooperative Grain Company,-89.513424,40.507537,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,86266882.81,0.16,809610.4660194175,tons/km2
Tri Central Cooperative - Main Ofc,-87.824344,40.747251,MissppRN,921.7835990888383,615.6525,675.6570796460177,450.74598930481284,32350081.05,0.06,809610.4660194175,tons/km2
